ID,Date,Location,Police District,Police Station,Police,News,Journalists' Notes,Task Force Detainees of the Philippines,RiseUp for Life and Rights,Balay Rehabilitation Center,CCT-DRK Research,Redemptorist Social Mission,Funeral Parlor,Bishop of Caloocan,Philippine Human Rights Information Center,Commission on Human Rights,Assailant
745,Jul-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
746,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
747,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
748,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
749,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
750,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
751,Jul-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
752,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
753,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
754,Jul-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,Police
755,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
756,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
759,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,Police
760,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
761,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
762,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
763,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
764,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
765,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
766,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
767,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
768,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
769,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
770,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
772,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
774,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
775,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
776,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Police
777,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
778,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.0,Police
779,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.0,Police
780,Aug-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
781,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.0,Police
782,Aug-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
783,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
784,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
785,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,Police
786,Aug-2017,Caloocan,NPD,PS-1,0,1,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
787,Aug-2017,Caloocan,NPD,PS-1,0,0,1.0,0.0,,0.0,1.0,1.0,,1.0,0.0,0.0,Police
788,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,0.0,Police
789,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,1.0,,0.0,Police
790,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,Police
791,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,,1.0,Police
792,Aug-2017,Caloocan,NPD,PS-1,0,0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,Police
793,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,,,1.0,0.0,0.0,,0.0,,,Police
795,Sep-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,1.0,,,Police
797,Sep-2017,Caloocan,NPD,PS-1,0,0,1.0,,,0.0,1.0,1.0,,1.0,,,Police
799,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,1.0,0.0,,1.0,,,Police
800,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,1.0,0.0,,1.0,,,Police
801,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,1.0,0.0,,1.0,,,Police
802,Sep-2017,Caloocan,NPD,PS-1,0,1,0.0,,,0.0,1.0,1.0,,1.0,,,Police
811,Dec-2017,Caloocan,NPD,PS-1,0,0,0.0,,,0.0,1.0,0.0,,,,,Police
821,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
823,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
825,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
826,May-2017,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
827,Dec-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
834,Sep-2016,Caloocan,NPD,PS-1,1,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
838,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,Police
840,Jul-2016,Caloocan,NPD,PS-1,0,1,,,,0.0,0.0,,,0.0,,,Police
841,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
843,Oct-2016,Caloocan,NPD,PS-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
846,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
848,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
853,Dec-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Police
858,Jul-2016,Caloocan,NPD,PS-1,1,0,,,,0.0,0.0,,,0.0,,,Police
859,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
863,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,Police
864,Aug-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,,0.0,1.0,0.0,,1.0,0.0,0.0,Police
877,Jun-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
880,Nov-2016,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
885,Jan-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
887,May-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Police
888,Jul-2017,Caloocan,NPD,PS-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,Police
890,Jun-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,Police
892,Oct-2016,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
893,Aug-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,Police
900,Jul-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,Police
901,Jul-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,Police
902,Jul-2017,Caloocan,NPD,PS-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,Police
